Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
ATCM,3301,003,,1,4,4,3,2,,,,,1,,1,,1,,3,"Imaoka, Laura","Andic, Atanur",,,,,lxj132030,
ATCM,3301,004,,2,3,3,,1,1,3,,,1,2,3,,,,0,"Ferreira de Souza, Leticia",,,,,,lxj132030,
ATCM,3301,005,1,5,6,3,2,1,,,1,,,,,,,,0,"Field, Jamie M",,,,,,mxj174130,
ATCM,3301,501,,6,4,2,1,,1,1,1,1,,1,1,,,,0,"Mallory, Stephen R",,,,,,sml160330,
ATCM,3301,502,1,2,4,5,2,1,1,,,,,,1,,,,2,"Ramakrishnan, Sharathchandra",,,,,,dcr093020,david rheams
ATCM,3301,503,2,4,3,1,2,2,,2,1,,1,,,,,,1,"Rheams, David C",,,,,,jmf094020,jamie field
ATCM,3301,504,3,3,2,2,1,2,,,1,1,1,,,1,1,,1,"Rheams, David C",,,,,,dcr093020,david rheams
ATCM,3303,001,5,11,5,1,,,,1,,,,,,,,,0,"Oropallo, Kara I",,,,,,kio160030,kara oropallo
ATCM,3305,001,,2,3,3,4,5,3,3,,,,,3,2,,,2,"Caldwell, Bryon A",,,,,,cjc043000,christopher camacho
ATCM,3305,002,,,7,7,2,4,1,2,3,,,2,1,1,,,0,"McComber, Sean",,,,,,pxh151330,phillip hall
ATCM,3305,003,,1,4,3,4,2,,2,2,,,,2,,1,,8,"Caldwell, Bryon A",,,,,,sxm129130,sean mccomber
ATCM,3306,001,3,2,2,3,3,3,1,1,4,,2,,2,,,,4,"Salter, Monika M",,,,,,esp041000,elizabeth boyd
ATCM,3306,002,,3,1,5,3,2,,3,1,,2,1,1,,1,,6,"Johnson, Casey A",,,,,,pam062000,peter mccord
ATCM,3306,003,2,5,5,3,3,3,1,,2,1,,,1,1,1,,2,"Boyd, Elizabeth",,,,,,mxs176131,monika salter
ATCM,3307,001,,2,10,3,3,2,2,1,,,,1,1,1,1,,2,"McCord, Peter A",,,,,,pam062000,peter mccord
ATCM,3307,002,2,3,1,1,5,3,2,,,,2,,1,,,,9,"Lim, Fengjie",,,,,,pam062000,peter mccord
ATCM,3308,001,,,2,1,1,1,1,,2,,,1,4,,1,,4,"Johnson, Casey A",,,,,,cjc043000,christopher camacho
ATCM,3308,002,4,1,3,,,2,1,2,1,,,,5,,3,,6,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho
ATCM,3309,001,,3,3,1,6,1,1,1,,,1,,,,,,0,"Fechter, Todd A",,,,,,taf051000,todd fechter
ATCM,3310,001,,2,,1,2,2,1,1,,,1,,1,1,,,3,"Kitagawa, Midori",,,,,,mxk047100,
ATCM,3311,001,5,1,4,,2,1,1,1,1,,,2,3,,2,,5,"Lim, Fengjie",,,,,,caj150430,casey johnson
ATCM,3311,002,,7,3,3,,,2,2,2,1,,2,2,,1,,3,"Johnson, Casey A",,,,,,caj150430,casey johnson
ATCM,3312,001,1,2,4,1,1,,,2,1,,1,,1,2,,,2,"Salter, Monika M",,,,,,mxs176131,monika salter
ATCM,3320,001,3,5,2,4,3,3,,3,1,1,1,,1,1,,,2,"Cooley, Heidi",,,,,,jal171330,juan rodriguez
ATCM,3321,001,,10,4,2,3,1,,4,,,1,,3,1,1,,0,"Llamas Rodriguez, Juan A",,,,,,opb140030,olivia banner
ATCM,3325,001,,11,4,4,1,2,1,2,,,1,,4,,,,0,"Llamas Rodriguez, Juan A",,,,,,jal171330,juan rodriguez
ATCM,3330,001,1,9,12,6,1,,,,,,,,,,,,2,"Burrough, Xtine",,,,,,crn022000,christina nielsen
ATCM,3335,001,2,6,2,4,2,3,1,1,,,,1,1,2,1,,4,"Kane, Simon A",,,,,,kws042000,ken starzer
ATCM,3336,001,3,12,3,2,4,2,,,1,,1,,1,,,,1,"McKinney, Mark",,,,,,mxm190029,mark mckinney
ATCM,3336,002,11,10,3,,4,1,,,,,,1,,,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney
ATCM,3336,501,2,10,8,2,3,1,,,1,,,,1,,,,2,"McKinney, Mark",,,,,,dxh180015,mark mckinney
ATCM,3336,503,2,8,5,4,3,3,,,,,2,,2,,,,1,"McKinney, Mark",,,,,,mxm190029,mark mckinney
ATCM,3337,001,16,9,1,1,1,,,,,,,,2,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood
ATCM,3337,002,11,12,2,2,3,,,,,,,,,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood
ATCM,3337,003,12,7,1,,1,,,,,,,,4,,1,,3,"Wood, Harold G",,,,,,hgw021000,harold wood
ATCM,3338,001,12,3,2,2,3,2,1,1,,,,,,1,1,,1,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho
ATCM,3338,002,13,2,2,3,1,3,,,,,,1,2,,,,2,"Camacho, Christopher J",,,,,,awc051000,adam chandler
ATCM,3340,001,17,4,2,1,4,1,1,,1,,,,,,,,0,"Cox, Norman L",,,,,,rwm061000,roxanne minnish
ATCM,3340,002,13,5,5,,3,3,,,,,,,,,,,1,"Cox, Norman L",,,,,,rwm061000,roxanne minnish
ATCM,3340,003,13,5,1,1,3,2,2,1,,,,,1,,,,1,"Cox, Norman L",,,,,,rwm061000,roxanne minnish
ATCM,3340,004,17,8,1,1,,1,,1,1,,,,,,,,0,"Cox, Norman L",,,,,,rwm061000,roxanne minnish
ATCM,3346,001,1,4,5,,,,,1,,,,,1,1,,,1,"Marks, David E",,,,,,dem160430,david marks
ATCM,3350,001,4,5,1,1,2,3,4,5,,,,1,1,,,,1,"Nielsen, Christina R",,,,,,pdd091000,patrick dowling
ATCM,3350,002,9,8,2,1,2,1,,,1,1,3,,1,,,,1,"Nielsen, Christina R",,,,,,sxh090220,sharon hewitt
ATCM,3350,003,7,9,2,2,3,1,,,,2,1,,2,,,,1,"Hewitt, Sharon","Ikebude, Chukwuemeka",,,,,dxt023000,
ATCM,3350,004,7,7,5,2,1,3,,,1,,1,,1,,2,,0,"Hewitt, Sharon","Ikebude, Chukwuemeka",,,,,sxh090220,sharon hewitt
ATCM,3350,005,6,4,1,4,,1,1,,3,,,2,3,,2,,3,"Hewitt, Sharon","Ikebude, Chukwuemeka",,,,,sxh090220,sharon hewitt
ATCM,3365,002,7,7,6,1,1,2,,,,,,,,,1,,4,"Christopher, Timothy V",,,,,,jlm104020,joshua miller
ATCM,3366,001,14,3,2,,4,,,,1,1,1,,,,,,0,"Wu, Hong An",,,,,,hxw173930,hong wu
ATCM,3366,002,,29,1,,,,,,,,,,,,,,0,"Evans, Monica J",,,,,,hxw173930,hong wu
ATCM,3367,002,2,6,8,2,3,2,,2,,,1,,1,,,,3,"Lewis, Timothy M",,,,,,tml062000,timothy lewis
ATCM,3368,001,5,4,2,,2,2,3,,1,2,1,,3,,,,5,"Lim, Fengjie",,,,,,awc051000,adam chandler
ATCM,3368,002,4,5,5,1,1,3,1,1,2,1,1,1,1,1,1,,1,"Chandler, Adam W",,,,,,cxk151530,
ATCM,3369,001,,29,2,,,1,,,,,,,1,,,,1,"Evans, Monica J",,,,,,mevans,monica evans
ATCM,3370,001,5,5,6,2,2,2,,1,,,,,2,,3,,2,"Lewis, Timothy M",,,,,,tml062000,timothy lewis
ATCM,3372,001,3,9,,1,4,,,2,,,,,2,,1,,1,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ATCM,3388,502,3,20,10,12,12,10,3,3,2,3,3,,3,2,1,,6,"Bell, Elizabeth A","Irby, Cameron L","Whitlock, Kathryn",,,,lxb032000,elizabeth bell
ATCM,4305,001,,3,4,2,3,2,,,1,1,,,,,,,0,"Caldwell, Bryon A",,,,,,pxh151330,phillip hall
ATCM,4306,001,5,4,2,2,1,1,1,,,,,,,,1,,1,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd
ATCM,4308,001,1,4,4,2,1,1,1,,,,,,,1,1,,0,"Farrar, Eric T",,,,,,etf091000,eric farrar
ATCM,4314,001,2,3,2,2,,1,2,1,,,1,,1,,,,2,"Salter, Monika M",,,,,,mxs176131,monika salter
ATCM,4317,001,,20,,,,,,,,,,,,,,,0,"Oropallo, Kara I",,,,,,mxs176131,monika salter
ATCM,4317,002,,18,,1,,,,,,,,,,,,,0,"McCord, Peter A",,,,,,kio160030,kara oropallo
ATCM,4319,001,,2,4,1,4,3,2,,,,,,,,1,,1,"McComber, Sean",,,,,,sxm129130,sean mccomber
ATCM,4319,002,7,3,,1,1,,,,,,,,,,,,1,"Camacho, Christopher J",,,,,,mxs176131,monika salter
ATCM,4319,003,3,6,6,3,2,3,,3,2,,1,,1,1,,,0,"Veras de Souza, Christine","Bagherzadeh, Elmira",,,,,cjc043000,christopher camacho
ATCM,4338,001,,7,5,3,2,5,2,,,,,,2,,,,4,"Farrar, Eric T","Doust-Haghighi, Elham",,,,,etf091000,eric farrar
ATCM,4346,001,,5,9,,,2,,,,,,,,,,,0,"Marks, David E",,,,,,dem160430,david marks
ATCM,4350,001,17,6,1,,1,,,2,1,,,,2,,,,0,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt
ATCM,4364,001,1,18,,,,,,,,,,,,,,,0,"Terry, Dean",,,,,,mxs135130,dean terry
ATCM,4365,001,6,7,1,,,2,,,,,,,1,,,,2,"Christopher, Timothy V",,,,,,mxs128231,michael stewart
ATCM,4365,002,6,4,2,3,,,1,,,,,,1,,,,1,"Christopher, Timothy V",,,,,,jcn042000,
ATCM,4367,001,2,3,5,2,1,1,,1,1,,,1,1,,,,1,"Chandler, Adam W",,,,,,awc051000,adam chandler
ATCM,4368,001,3,4,6,3,3,,1,2,,,,1,,,2,,2,"Chandler, Adam W",,,,,,awc051000,adam chandler
ATCM,4376,001,22,,,,,,,,,,,,,,,,0,"Lewis, Timothy M",,,,,,mta072000,michael andreen
ATCM,4377,001,20,,,,,,,,,,,,,,,,0,"Chandler, Adam W",,,,,,awc051000,adam chandler
ATCM,4384,001,,19,,,12,,,7,,,,,2,2,1,,2,"Lester, Paul",,,,,,pxl152030,paul lester
ATCM,4384,002,,13,,,19,,,5,,,,,5,,,,6,"Lester, Paul",,,,,,pxl152030,paul lester
ATCM,4384,003,,16,,,16,,,3,,,2,,2,,2,,6,"Lester, Paul",,,,,,pxl152030,paul lester
ATCM,4397,002,2,9,2,1,7,,,,,,,,,,,,1,"Wood, Harold G",,,,,,mxs176131,monika salter
ATCM,4397,004,6,1,2,3,2,1,2,1,,,1,2,,,1,,0,"Nielsen, Christina R",,,,,,tml062000,timothy lewis
ATCM,4397,005,,14,,,5,,,1,,,1,,1,,,,2,"Stewart, Michael C",,,,,,tml062000,timothy lewis
ATCM,4397,006,17,6,2,,,,,,,,,,,,,,0,"Oropallo, Kara I",,,,,,khimbar,timothy christopher
ATCM,6000,001,,,,,,,,,,,,,,,,20,0,"Nadin, Mihai",,,,,,axb161831,anne balsamo
ATCM,6300,001,,13,3,,2,,,1,,,,,,,,,0,"Knight, Kim A",,,,,,kak102020,kim knight
ATCM,6313,001,,10,,,,,,,,,,,,,,,0,"Fechter, Todd A",,,,,,taf051000,todd fechter
ATCM,6322,001,,10,,,,,,,,,,,,,,,0,"Terry, Dean",,,,,,dxt023000,
ATCM,6325,501,,3,7,,,,,,,,,,,,,,0,"Malina, Roger F",,,,,,rxm116130,
ATCM,6377,001,,9,2,,,,,,,,,,,,,,0,"Burrough, Xtine",,,,,,cxb153930,xtine burrough
AUD,6113,001,,,,,,,,,,,,,,,,25,0,"Roeser, Ross J",,,,,,roeser,
AUD,6114,001,,13,,,,,,,,,,,,,,,0,"Thibodeau, Linda K","Hairston, Audrey N","Tangerino De Souza Jacob, Regina",,,,thib,linda thibodeau
AUD,6303,001,,12,1,,,,,,,,,,,,,,0,"Lobarinas, Edward",,,,,,exl152130,
AUD,6305,001,,9,3,,,,,,,,,,,,,,0,"Le Prell, Colleen G","Cochran, Aaron W",,,,,cgl150030,
AUD,6310,001,,11,,,,,,,,,,,,,,,0,"Roeser, Ross J",,,,,,roeser,
AUD,6V20,102,,12,2,,,,,,,,,,,,,,0,"Clark, Jackie L","Warner-Czyz, Andrea D","Evans, Delaney L","Trevino, Monica",,,exl152130,
AUD,7253,001,,12,,,,,,,,,,,,,,,0,"Griffiths, Scott K",,,,,,skg180000,
AUD,7324,001,,8,6,,,,,,,,,,,,,,0,"Warner-Czyz, Andrea D","Evans, Delaney L","Thibodeau, Linda K",,,,adw052000,andrea warner czyz
AUD,7327,001,,15,,,,,,,,,,,,,,,0,"Clark, Jackie L","Trevino, Monica",,,,,exl152130,
AUD,7338,001,,7,5,1,,,,,,,,,,,,,0,"Cokely, Carol G","Escabi, Celia D",,,,,cgc016200,
BA,1100,001,,4,1,3,3,,4,1,2,1,1,1,4,1,,,2,"Henderson, Tom",,,,,,h1562,maria hasenhuttl
BA,1320,001,1,7,4,5,9,,3,,,,2,,4,9,1,,0,"Blueshtein, Moran","Hamzeh, Alireza",,,,,mxb135230,moran blueshtein
BA,1320,501,5,10,13,5,5,4,2,1,,1,,,,2,1,,1,"Kiser, Stephen L",,,,,,slk012100,stephen kiser
BA,4101,001,,15,,,,,,,,,,,,,,,0,"Knox, Alan R",,,,,,mchoate,michael choate
BA,4V00,001,,12,1,,,,,,,,,,,1,,,0,"Lewin, Peter","Villarreal, Pamela A",,,,,shr015000,peter lewin
BA,4V00,002,,12,,1,,,,,,,,,,1,,,0,"Lewin, Peter","Villarreal, Pamela A",,,,,plewin,peter lewin
BBSU,1100,001,25,3,2,1,1,1,,,,,,,3,1,,,0,"Hamilton, Anna L",,,,,,lnall,
BBSU,1100,002,28,1,3,1,1,2,3,1,2,,,2,2,,1,,0,"Boynton, Catherine V",,,,,,kxj162930,kevin jackson
BBSU,1100,003,35,3,1,1,1,,,1,1,,,1,1,,,,1,"Jackson, Kevin",,,,,,kxr180017,
BBSU,1100,004,34,1,2,,1,,,,,,,,1,,,,0,"Jackson, Kevin",,,,,,kxj162930,kevin jackson
BBSU,1100,005,34,8,2,,,,1,,,1,,,2,2,,,1,"Balusek, Robert S",,,,,,jns160230,robert balusek
BBSU,1100,006,21,7,5,,4,,1,,,,,,1,1,3,,2,"Grimmer, Leslie A",,,,,,leb140130,
BBSU,1100,009,23,5,3,1,2,1,1,,,1,2,1,,,,,4,"Hamilton, Anna L",,,,,,erinna,anna hamilton
BBSU,1100,010,25,1,2,,,1,,2,1,,,1,,,,,0,"Boynton, Catherine V",,,,,,mxc061200,
BBSU,1100,011,33,1,1,1,1,2,,,,,2,,2,,1,,1,"Ritchie, Kathleen",,,,,,kxr180017,
BBSU,1100,012,27,2,2,,1,,1,,2,,,,,,1,,0,"Ritchie, Kathleen",,,,,,leb140130,
BCOM,1300,002,2,5,4,3,,4,4,,1,,1,2,2,11,3,,0,"Lookadoo, Kathryn","Ward, Hannah","Tanabe, Takuma",,,,kxl164330,kathryn lookadoo
BCOM,1300,003,4,21,5,2,3,1,1,,1,,,,,4,,,1,"Ahlberg, Mehrzad","Munoz, Carolina A",,,,,mxa087100,mehrzad ahlberg
BCOM,1300,004,,21,1,3,2,,,,,,,,4,3,4,,2,"Henderson, Tom",,,,,,txh093000,tom henderson
BCOM,1300,005,,2,6,2,,4,1,1,1,,,,2,2,,,2,"Lookadoo, Kathryn","Ward, Hannah","Tanabe, Takuma",,,,kxl164330,kathryn lookadoo
BCOM,1300,006,2,8,7,7,5,,,1,,,,,2,8,1,,0,"McCrady, Victoria D","Ward, Hannah",,,,,vdm130030,victoria mccrady
BCOM,1300,007,,3,6,2,4,4,4,1,,2,2,1,2,6,2,,1,"Lookadoo, Kathryn","Tanabe, Takuma","Ward, Hannah",,,,kxl164330,kathryn lookadoo
BCOM,1300,008,6,18,7,,4,1,,1,2,,,,1,1,,,1,"Ahlberg, Mehrzad","Munoz, Carolina A",,,,,mxa087100,mehrzad ahlberg
BCOM,1300,009,,6,13,7,2,,,1,,,,,,9,3,,0,"McCrady, Victoria D","Ward, Hannah",,,,,vdm130030,victoria mccrady
BCOM,1300,010,,4,10,6,6,3,,1,1,,,,2,3,2,,1,"Moore, Sarah E","Tanabe, Takuma",,,,,sem054000,sarah moore
BCOM,1300,011,1,9,7,7,3,2,,1,,,1,,1,9,,,1,"McCrady, Victoria D","Ward, Hannah",,,,,vdm130030,victoria mccrady
BCOM,1300,013,2,3,7,3,9,3,,1,2,,,,1,7,,,2,"Lookadoo, Kathryn","Tanabe, Takuma","Ward, Hannah",,,,kxl164330,kathryn lookadoo
BCOM,1300,014,2,6,11,5,2,3,,1,,,1,,1,8,1,,1,"Moore, Sarah E","Tanabe, Takuma",,,,,sem054000,sarah moore
BCOM,1300,015,1,,3,3,4,5,3,1,5,,1,1,4,5,1,,4,"Lookadoo, Kathryn","Tanabe, Takuma","Ward, Hannah",,,,kxl164330,kathryn lookadoo
BCOM,1300,016,1,6,11,4,6,4,2,1,,1,1,,,2,2,,1,"Moore, Sarah E","Tanabe, Takuma",,,,,sem054000,sarah moore
BCOM,1300,017,1,4,4,10,1,4,,1,2,,,,2,3,1,,1,"Moore, Sarah E","Tanabe, Takuma",,,,,sem054000,sarah moore
BCOM,1300,018,,10,10,3,2,2,1,,1,,,,,4,,,1,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry
BCOM,1300,503,,4,10,1,5,1,,,,1,,1,2,6,3,,0,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry
BCOM,3100,003,,5,10,2,5,1,1,1,,1,1,,1,2,3,,0,"Brown, Ryan",,,,,,kal110030,kristen lawson
BCOM,3100,008,1,8,12,3,2,3,1,1,,,,,3,2,,,2,"Brown, Ryan",,,,,,rxb200033,
BCOM,3200,001,4,19,13,4,4,1,2,1,1,,,,1,3,,,0,"Brown, Ryan",,,,,,rgn100020,rebecca newcomb
BCOM,3200,002,7,10,9,3,7,2,3,4,1,,,,1,4,2,,2,"Newcomb, Rebecca G",,,,,,vdm130030,victoria mccrady
BCOM,3200,5E1,10,24,6,3,4,1,,,,,,,1,2,,,2,"Smallwood, James E",,,,,,jmw077000,james smallwood
BCOM,3300,001,4,8,3,5,8,9,2,,5,,1,1,3,7,1,,1,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson
BCOM,3300,004,,1,11,7,6,6,2,2,4,1,1,,6,7,2,,1,"Fitzmaurice, Megan I",,,,,,mif200001,megan fitzmaurice
BCOM,3300,006,4,14,11,7,,7,3,,2,,2,,1,5,1,,0,"Ahlberg, Mehrzad","Munoz, Carolina A",,,,,mxa087100,mehrzad ahlberg
BCOM,3300,007,1,8,9,6,13,5,4,1,,,,,2,5,1,,3,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson
BCOM,3300,008,1,22,14,4,6,1,1,2,,,,,,4,,,1,"Smallwood, Margaret G","Fry, Jennifer L","Ciovacco, Marisol A",,,,meg012400,margaret smallwood
BCOM,3300,009,1,13,5,7,13,5,3,,1,1,,1,2,6,,,0,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson
BCOM,3300,011,4,18,12,6,6,2,1,1,1,1,,,,2,,,3,"Smallwood, Margaret G","Ciovacco, Marisol A",,,,,meg012400,margaret smallwood
BCOM,3300,012,,4,10,8,2,10,2,,2,,,,,9,3,,3,"Fitzmaurice, Megan I",,,,,,mif200001,megan fitzmaurice
BCOM,3300,013,1,4,10,4,10,4,4,3,3,,,,2,8,1,,3,"Lawson, Kristen A","Torteya, Diana E",,,,,kal110030,kristen lawson
BCOM,3300,014,3,13,7,3,10,8,1,1,1,,,1,4,1,2,,1,"Watson, John M","Torteya, Diana E",,,,,jmw077000,john watson
BCOM,3300,017,1,6,5,5,6,5,1,3,2,2,1,,6,6,3,,6,"Walton, Michaella",,,,,,mrw170730,
BCOM,3300,501,2,5,9,7,5,3,5,4,2,,,,2,3,4,,3,"Lawson, Kristen A","Torteya, Diana E",,,,,kal110030,kristen lawson
BCOM,3310,001,,6,9,9,5,2,1,1,,1,,,3,5,,,4,"Armstead, Erica",,,,,,mrw170730,
BCOM,3310,002,1,11,12,7,3,2,1,,,,,,1,7,1,,0,"Kim, Hyun Jung",,,,,,sem054000,sarah moore
BCOM,3310,004,,7,16,9,2,3,,,,1,,,,7,,,1,"Armstead, Erica",,,,,,meg012400,margaret smallwood
BCOM,3310,005,1,12,3,8,5,6,2,3,1,1,,,1,3,,,0,"Walton, Michaella",,,,,,meg012400,margaret smallwood
BCOM,3310,006,,13,13,8,,,3,1,,,,1,,3,,,2,"Guire, Jessica",,,,,,meg012400,margaret smallwood
BCOM,3310,008,,15,16,5,4,,,,,,,,3,2,1,,0,"Tamez, Katrina",,,,,,jlf130030,jennifer fry
BCOM,3310,009,,11,19,4,4,1,1,1,,,,,1,2,1,,1,"Harrison, Megan K",,,,,,jis081000,jeanne sluder
BCOM,3310,010,2,7,14,11,1,2,,2,,,,,2,6,,,0,"Tamez, Katrina",,,,,,jis081000,jeanne sluder
BCOM,3310,011,2,20,10,2,2,1,,,1,,,,2,4,1,,1,"Ahlberg, Mehrzad","Munoz, Carolina A",,,,,jis081000,jeanne sluder
BCOM,3310,012,1,10,17,6,5,2,,,,,,,1,2,,,2,"Guire, Jessica",,,,,,kxl164330,kathryn lookadoo
BCOM,3310,013,14,23,3,1,1,,,,,,,,,3,,,0,"Ahlberg, Mehrzad","Munoz, Carolina A",,,,,kxl164330,kathryn lookadoo
BCOM,3310,501,8,15,8,8,3,1,,,,,,,,2,,,1,"Loyless, Lauren",,,,,,kss012400,kyle steadham
BCOM,3310,502,1,28,5,6,2,1,,,,,1,,,2,,,0,"Blockley, Caylin",,,,,,jlf130030,jennifer fry
BCOM,3310,503,,2,7,6,4,5,,3,2,2,,,2,4,2,,3,"Prudhomme-Coleman, Michelle",,,,,,mxa087100,michelle prudhomme coleman
BCOM,3310,HO2,,14,5,2,2,,,,,,,,,5,,,0,"Lawson, Kristen A","Torteya, Diana E",,,,,kal110030,kristen lawson
BCOM,3310,HON,,20,6,2,1,,,,,,,,,4,,,0,"Lawson, Kristen A","Torteya, Diana E",,,,,kal110030,kristen lawson
BCOM,4350,001,6,16,15,1,2,1,1,1,,,,,,3,,,3,"Gibson, Roshonda",,,,,,dxr143530,david reid
BCOM,4350,002,2,14,15,4,8,,1,3,,,,,,2,,,0,"McCrady, Victoria D","Ward, Hannah",,,,,vxd171930,veronica de los santos
BCOM,4350,003,21,4,8,4,4,3,,,2,,,1,1,1,1,,0,"Garza-Horne, Julie",,,,,,kal110030,kristen lawson
BCOM,4350,004,13,22,10,2,,,,,,,,,,2,,,0,"Gibson, Roshonda",,,,,,kxp154730,karen patton
BCOM,4350,005,26,8,9,3,1,,,1,,,,,,2,,,0,"de los Santos, Veronica",,,,,,kxp154730,karen patton
BCOM,4350,006,33,4,5,4,2,,,,,,,,,,1,,0,"de los Santos, Veronica",,,,,,kal110030,kristen lawson
BCOM,4350,007,,22,20,2,4,,1,,1,,,,,,,,0,"Hemsworth, Brian",,,,,,vdm130030,victoria mccrady
BCOM,4350,009,33,7,5,,,,,,,,,,,,,,1,"Layne, Raini M",,,,,,jmw077000,raini layne
BCOM,4350,010,13,10,15,6,,,1,1,,,,1,1,1,,,1,"Garza-Horne, Julie",,,,,,vdm130030,victoria mccrady
BCOM,4350,011,,7,11,12,7,5,2,2,1,,,1,,1,,,1,"Steadham, Kyle S",,,,,,kxl164330,kathryn lookadoo
BCOM,4350,012,7,13,19,6,2,,1,,,1,,,1,,,,0,"Blockley, Caylin",,,,,,scm180004,caylin blockley
BCOM,4350,501,,4,9,7,6,6,2,,1,1,,,,4,,,0,"Prudhomme-Coleman, Michelle",,,,,,rml081000,michelle prudhomme coleman
BCOM,4350,503,1,2,9,8,7,4,5,3,1,1,1,1,3,,2,,2,"Steadham, Kyle S",,,,,,rml081000,kyle steadham
BIOL,1318,001,,8,,,10,,,6,,,,,,1,,,4,"Maitra, Meenakshi",,,,,,bulla,lee bulla
BIOL,2111,001,48,,,,,,,,,,,,,,,,1,"Burr, John G",,,,,,burr,john burr
BIOL,2111,002,48,,,,,,,,,,,,,,,,0,"Burr, John G",,,,,,burr,john burr
BIOL,2111,003,43,,,,,,,,,,,,,1,,,0,"Burr, John G",,,,,,burr,john burr
BIOL,2111,004,29,,,,,,,,,,,,2,,,,0,"Burr, John G",,,,,,burr,john burr
BIOL,2111,005,42,,,,,,,,,,,,,2,,,0,"Burr, John G",,,,,,burr,john burr
BIOL,2111,006,45,,,,,,,,,,,,,1,,,0,"Burr, John G",,,,,,burr,john burr
BIOL,2111,007,11,6,2,3,,4,,1,1,1,,,,1,,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,008,10,5,4,3,1,,1,,,2,1,,,2,1,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,009,10,6,6,1,1,1,1,,2,,,,,2,,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,010,8,5,4,3,3,3,,,1,,1,,,1,,,1,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,011,14,4,1,2,,2,,1,1,1,,2,,1,1,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,012,13,6,4,3,2,1,,,,,,,,,1,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,013,11,7,2,2,2,1,2,1,1,,,,,,1,,0,"Srikanth, Uma",,,,,,burr,john burr
BIOL,2111,014,9,5,5,1,4,1,1,,1,,,,,1,,,2,"Srikanth, Uma",,,,,,burr,john burr
BIOL,2111,015,11,11,5,1,1,,,,,,,,,1,,,0,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,016,5,8,5,4,2,1,1,1,,,,,,2,,,1,"Srikanth, Uma",,,,,,ukrish,uma srikanth
BIOL,2111,017,13,4,7,1,,,,,1,,,,,1,2,,1,"Srikanth, Uma","Lakoduk, Ashley",,,,,ukrish,uma srikanth
BIOL,2111,018,4,3,1,3,3,5,2,1,,1,1,,,2,1,,1,"Srikanth, Uma","Lakoduk, Ashley",,,,,ukrish,uma srikanth
BIOL,2111,019,5,4,5,1,1,,1,3,2,1,,,1,2,1,,1,"Srikanth, Uma","Lakoduk, Ashley",,,,,ukrish,uma srikanth
BIOL,2112,001,1,5,7,3,1,7,1,1,4,1,,1,1,5,3,,2,"Wilson, Michelle","Yetkin, Celal E",,,,,mxw084000,michelle wilson
BIOL,2112,002,,,7,4,2,7,2,1,1,3,,1,2,7,3,,3,"Wilson, Michelle","Salamat, Narges",,,,,mxw084000,michelle wilson
BIOL,2112,003,,2,6,3,6,5,2,2,5,,,,,9,,,2,"Wilson, Michelle","Salamat, Narges",,,,,mxw084000,michelle wilson
BIOL,2112,004,,1,2,2,9,4,3,2,2,,,,,7,6,,5,"Wilson, Michelle","Yetkin, Celal E",,,,,mxw084000,michelle wilson
BIOL,2112,005,,2,6,6,6,5,1,3,,1,2,1,1,1,4,,3,"Wilson, Michelle","Yamauchi, Stephanie A",,,,,mxw084000,michelle wilson
BIOL,2112,006,,1,3,3,2,3,5,3,3,,2,1,3,6,1,,5,"Wilson, Michelle","Salinas, Carlos E",,,,,mxw084000,michelle wilson
BIOL,2112,007,1,,5,4,8,3,4,,4,2,,1,,2,1,,6,"Wilson, Michelle","Yamauchi, Stephanie A",,,,,mxw084000,michelle wilson
BIOL,2112,008,1,,1,1,,,,1,3,1,,2,3,2,1,,5,"Wilson, Michelle","Salinas, Carlos E",,,,,mxw084000,michelle wilson
BIOL,2281,301,2,4,5,5,2,,,2,,,,1,1,1,1,,0,"Mehta, Iti","Gadhvi, Jashkaran G",,,,,wenju,wen ju lin
